datetime,open,high,low,close,volume
2015-03-16 00:00,82.01,85.20,81.94,84.00,16905700.00
2015-03-17 00:00,84.01,85.10,83.51,84.50,17639000.00
2015-03-18 00:00,83.87,85.95,83.30,84.59,35663000.00
2015-03-19 00:00,85.11,87.04,85.00,85.74,30454700.00
2015-03-20 00:00,86.33,86.80,85.09,85.20,21181500.00
2015-03-23 00:00,85.25,85.53,84.21,84.25,11184000.00
2015-03-24 00:00,84.35,84.50,82.39,83.63,14545100.00
2015-03-25 00:00,83.94,84.48,82.67,83.75,13507200.00
2015-03-26 00:00,83.20,85.00,82.96,84.17,12208000.00
2015-03-27 00:00,84.78,85.15,83.34,84.58,9703800.00
2015-03-30 00:00,85.03,85.15,83.75,83.90,10020500.00
2015-03-31 00:00,83.64,84.45,83.20,83.24,11812900.00
2015-04-01 00:00,83.37,83.72,82.18,82.36,14896400.00
2015-04-02 00:00,82.88,83.00,81.25,82.28,19868200.00
2015-04-06 00:00,82.05,82.59,81.61,81.82,12810500.00
2015-04-07 00:00,81.94,82.95,81.88,82.21,9443000.00
2015-04-08 00:00,83.30,85.54,83.07,85.39,26161500.00
2015-04-09 00:00,87.03,87.69,85.20,86.14,27800400.00
2015-04-10 00:00,86.68,86.69,84.15,84.58,18300300.00
2015-04-13 00:00,85.16,85.71,83.82,84.28,15797100.00
2015-04-14 00:00,84.63,85.13,83.53,85.00,11819000.00
2015-04-15 00:00,85.08,85.36,84.16,84.67,12225800.00
2015-04-16 00:00,85.15,85.40,83.89,84.06,12048600.00
2015-04-17 00:00,83.08,83.25,81.61,81.90,22791800.00
2015-04-20 00:00,82.25,82.69,81.52,82.20,13471000.00
2015-04-21 00:00,82.86,82.92,82.14,82.42,10056000.00
2015-04-22 00:00,82.78,82.84,81.52,82.05,13316900.00
2015-04-23 00:00,81.88,82.75,81.62,82.28,11483300.00
2015-04-24 00:00,82.88,84.99,82.80,84.57,21058400.00
2015-04-27 00:00,85.53,86.27,84.65,84.90,17434200.00
2015-04-28 00:00,85.54,85.57,83.82,85.08,11110500.00
2015-04-29 00:00,84.06,84.40,81.64,82.45,21098000.00
2015-04-30 00:00,82.22,82.65,80.44,81.29,14209700.00
2015-05-01 00:00,81.03,82.25,80.11,81.17,17910500.00
2015-05-04 00:00,81.17,81.56,80.12,80.59,21551500.00
2015-05-05 00:00,80.44,80.90,77.77,79.54,32661900.00
2015-05-06 00:00,79.65,80.85,79.51,80.00,24953500.00
2015-05-07 00:00,88.83,89.29,84.91,86.00,69448800.00
2015-05-08 00:00,87.82,88.27,86.89,87.06,30140600.00
2015-05-11 00:00,86.70,87.67,86.06,86.72,19776900.00
2015-05-12 00:00,87.05,87.50,86.14,86.77,16077800.00
2015-05-13 00:00,87.08,88.47,87.00,87.53,19015900.00
2015-05-14 00:00,87.74,88.48,87.53,88.40,12087900.00
2015-05-15 00:00,88.51,88.96,88.05,88.46,13424600.00
2015-05-18 00:00,87.61,87.93,86.61,87.11,13490200.00
2015-05-19 00:00,86.99,88.80,86.47,88.21,20727700.00
2015-05-20 00:00,88.14,90.80,87.30,90.70,29812300.00
2015-05-21 00:00,91.35,94.77,90.92,93.88,40729400.00
2015-05-22 00:00,94.28,95.06,93.19,93.27,22183300.00
2015-05-26 00:00,93.65,93.92,91.55,92.52,15674900.00
2015-05-27 00:00,92.22,92.99,91.60,92.60,9519300.00
2015-05-28 00:00,91.69,91.93,90.58,90.95,14213000.00
2015-05-29 00:00,91.35,91.50,89.32,89.32,13893200.00
2015-06-01 00:00,90.09,90.99,89.49,90.78,9905900.00
2015-06-02 00:00,90.55,91.54,90.19,90.51,9865300.00
2015-06-03 00:00,90.51,91.04,89.90,90.79,9428000.00
2015-06-04 00:00,90.71,91.41,90.27,90.59,8689000.00
2015-06-05 00:00,90.46,91.60,90.46,90.71,11353900.00
2015-06-08 00:00,90.65,91.60,88.24,88.29,15603000.00
2015-06-09 00:00,88.04,88.18,86.12,87.58,16081800.00
2015-06-10 00:00,87.70,88.99,87.20,88.90,12551300.00
2015-06-11 00:00,89.03,89.48,87.10,87.21,13716200.00
2015-06-12 00:00,87.42,87.79,86.48,86.63,9977100.00
2015-06-15 00:00,86.30,87.17,86.05,86.12,10230400.00
2015-06-16 00:00,86.00,86.70,85.61,86.09,10974200.00
2015-06-17 00:00,86.58,87.80,86.48,86.80,10241500.00
2015-06-18 00:00,86.97,87.59,86.32,86.75,11737200.00
2015-06-19 00:00,86.51,86.60,85.17,85.74,10317000.00
2015-06-22 00:00,86.07,86.40,85.58,85.68,7154200.00
2015-06-23 00:00,85.98,86.34,84.83,85.08,11411300.00
2015-06-24 00:00,85.16,85.81,84.85,85.17,9434300.00
2015-06-25 00:00,85.47,85.60,84.90,85.24,8949800.00
2015-06-26 00:00,84.63,84.65,82.82,83.28,12668600.00
2015-06-29 00:00,83.28,83.28,80.80,81.07,15199800.00
2015-06-30 00:00,82.58,83.69,81.96,82.27,12551400.00
2015-07-01 00:00,82.60,83.00,81.99,82.46,5950000.00
2015-07-02 00:00,82.12,82.32,81.78,82.07,6760200.00
2015-07-06 00:00,80.56,81.50,80.12,80.23,11864200.00
2015-07-07 00:00,79.45,79.79,76.21,79.62,34221700.00
2015-07-08 00:00,76.58,78.79,76.22,77.94,22714900.00
2015-07-09 00:00,80.93,81.19,79.04,79.04,19778700.00
2015-07-10 00:00,81.13,81.20,79.84,80.30,11224500.00
2015-07-13 00:00,80.92,82.20,80.70,81.86,10350500.00
2015-07-14 00:00,81.58,82.02,81.13,81.50,7519300.00
2015-07-15 00:00,80.90,81.50,80.21,80.73,9514200.00
2015-07-16 00:00,81.39,82.00,80.90,81.53,8604500.00
2015-07-17 00:00,81.99,83.70,81.58,83.36,14505400.00
2015-07-20 00:00,83.56,83.68,82.05,82.67,8126100.00
2015-07-21 00:00,83.11,83.25,82.22,82.54,5750700.00
2015-07-22 00:00,82.16,84.75,82.00,84.15,11209200.00
2015-07-23 00:00,84.66,84.97,83.25,83.88,7452300.00
2015-07-24 00:00,85.17,85.38,82.65,83.02,8759900.00
2015-07-27 00:00,80.85,81.70,79.68,81.40,12185700.00
2015-07-28 00:00,80.67,80.80,79.25,80.56,12122800.00
2015-07-29 00:00,80.98,81.37,80.01,80.26,7177100.00
2015-07-30 00:00,80.11,80.64,79.45,79.96,6934700.00
2015-07-31 00:00,79.85,79.90,78.20,78.34,12687000.00
2015-08-03 00:00,78.20,78.50,77.11,77.99,9277000.00
2015-08-04 00:00,78.07,79.35,77.80,78.87,8501200.00
2015-08-05 00:00,79.59,80.42,79.48,79.82,7502600.00
2015-08-06 00:00,79.85,80.75,78.64,78.96,9297800.00
2015-08-07 00:00,79.65,80.20,78.66,78.82,8738800.00
2015-08-10 00:00,79.86,80.99,79.50,80.47,11276700.00
2015-08-11 00:00,79.48,80.00,76.15,77.34,22976600.00
2015-08-12 00:00,72.32,73.85,71.03,73.38,41093200.00
2015-08-13 00:00,74.00,76.73,73.66,75.11,23230700.00
2015-08-14 00:00,74.53,75.49,74.46,74.76,12367300.00
2015-08-17 00:00,74.85,75.24,74.16,75.19,12677400.00
2015-08-18 00:00,74.05,75.13,73.73,73.88,11155100.00
2015-08-19 00:00,73.15,73.56,72.81,73.12,18179400.00
2015-08-20 00:00,71.98,72.78,70.03,70.32,20995600.00
2015-08-21 00:00,69.32,70.66,68.18,68.18,29128600.00
2015-08-24 00:00,58.16,65.80,58.00,65.80,31376400.00
2015-08-25 00:00,68.84,70.33,67.49,68.57,29948400.00
2015-08-26 00:00,68.95,69.45,65.75,68.66,26389200.00
2015-08-27 00:00,70.84,71.59,70.02,70.84,18123800.00
2015-08-28 00:00,69.68,70.50,69.04,70.07,10604600.00
2015-08-31 00:00,69.18,69.30,66.02,66.12,18479900.00
2015-09-01 00:00,64.38,66.84,64.05,64.83,23460900.00
2015-09-02 00:00,65.69,66.00,64.97,65.54,13376300.00
2015-09-03 00:00,65.82,66.89,65.41,66.47,15803200.00
2015-09-04 00:00,65.40,65.57,63.34,63.91,18186400.00
2015-09-08 00:00,65.78,66.81,60.25,60.91,50328400.00
2015-09-09 00:00,62.73,64.67,62.53,64.04,33147900.00
2015-09-10 00:00,63.52,64.25,63.34,63.83,13281600.00
2015-09-11 00:00,63.37,64.79,62.70,64.63,17747000.00
2015-09-14 00:00,62.55,63.26,61.48,62.60,26763300.00
2015-09-15 00:00,61.45,65.36,61.11,64.85,29035000.00
2015-09-16 00:00,65.61,68.08,65.26,67.23,25801000.00
2015-09-17 00:00,66.41,66.65,65.60,66.00,16594600.00
2015-09-18 00:00,65.40,65.75,64.01,65.75,20127300.00
2015-09-21 00:00,65.38,66.40,62.96,63.90,22355100.00
2015-09-22 00:00,62.94,63.27,61.58,61.90,14897900.00
2015-09-23 00:00,61.96,62.30,59.68,60.00,22684600.00
2015-09-24 00:00,59.42,60.34,58.21,59.92,20645700.00
2015-09-25 00:00,60.63,60.84,58.92,59.24,17009100.00
2015-09-28 00:00,58.81,60.12,57.31,57.39,20661600.00
2015-09-29 00:00,57.30,58.65,57.20,57.82,16771000.00
2015-09-30 00:00,58.87,60.08,58.35,58.97,16767100.00
2015-10-01 00:00,59.50,59.83,58.23,58.87,8147700.00
2015-10-02 00:00,58.36,63.24,58.20,63.20,22356300.00
2015-10-05 00:00,63.47,64.78,62.20,63.93,13583500.00
2015-10-06 00:00,63.72,64.73,63.28,63.92,9620900.00
2015-10-07 00:00,64.84,66.66,64.38,66.28,15770100.00
2015-10-08 00:00,66.04,68.41,65.96,67.70,18667500.00
2015-10-09 00:00,67.70,69.45,67.31,68.71,14762900.00
2015-10-12 00:00,69.64,70.47,69.00,70.30,15549100.00
2015-10-13 00:00,69.49,70.32,68.38,69.68,13052800.00
2015-10-14 00:00,69.50,69.70,67.43,68.54,12286100.00
2015-10-15 00:00,69.34,72.44,69.26,71.78,18203000.00
2015-10-16 00:00,72.50,73.64,71.21,71.99,15953500.00
2015-10-19 00:00,71.80,73.00,71.52,72.65,10886900.00
2015-10-20 00:00,72.99,73.00,71.55,71.79,11093400.00
2015-10-21 00:00,71.79,71.79,68.89,69.48,16800200.00
2015-10-22 00:00,70.16,71.63,70.07,70.99,10811400.00
2015-10-23 00:00,73.98,75.76,72.84,75.62,22510800.00
2015-10-26 00:00,75.44,77.42,75.13,76.35,24819700.00
2015-10-27 00:00,76.35,82.79,76.35,79.44,50815800.00
2015-10-28 00:00,79.48,82.54,79.20,82.35,25027100.00
2015-10-29 00:00,81.97,82.53,80.82,82.22,16431700.00
2015-10-30 00:00,82.70,84.44,82.60,83.83,20740500.00
2015-11-02 00:00,83.52,84.83,82.75,84.35,13827400.00
2015-11-03 00:00,84.00,84.59,83.13,83.44,11641300.00
2015-11-04 00:00,84.45,85.60,84.03,85.40,23728500.00
2015-11-05 00:00,85.22,86.42,84.20,85.38,20657200.00
2015-11-06 00:00,85.53,86.35,80.77,83.61,38531000.00
2015-11-09 00:00,83.44,83.47,80.22,81.38,19091500.00
2015-11-10 00:00,81.10,82.43,79.62,81.43,22004400.00
2015-11-11 00:00,82.28,82.49,78.12,79.85,29636600.00
2015-11-12 00:00,78.99,80.50,78.45,78.76,18839800.00
2015-11-13 00:00,77.15,78.00,75.64,75.85,24235500.00
2015-11-16 00:00,75.83,78.75,75.77,78.30,17045500.00
2015-11-17 00:00,78.90,79.14,77.47,78.13,12471400.00
2015-11-18 00:00,78.25,78.31,76.15,77.69,16735400.00
2015-11-19 00:00,78.06,79.15,77.40,77.87,15692700.00
2015-11-20 00:00,78.44,80.79,78.40,79.95,21025800.00
2015-11-23 00:00,80.45,82.19,79.97,81.31,18766400.00
2015-11-24 00:00,80.85,81.11,79.27,80.86,15283600.00
2015-11-25 00:00,80.91,82.68,80.82,81.71,16330900.00
2015-11-27 00:00,80.57,81.41,79.28,81.38,12599900.00
2015-11-30 00:00,81.50,84.47,81.38,84.08,97914100.00
2015-12-01 00:00,83.77,84.39,83.50,84.00,26235500.00
2015-12-02 00:00,84.27,85.82,84.25,85.00,36611500.00
2015-12-03 00:00,85.05,85.10,82.10,82.59,23029200.00
