datetime,open,high,low,close,volume
2014-05-19 00:00,186.61,187.13,186.04,152.32,3270700.00
2014-05-20 00:00,186.25,186.70,184.70,150.60,3026500.00
2014-05-21 00:00,185.85,187.16,184.95,151.82,2988000.00
2014-05-22 00:00,186.45,186.45,185.03,151.24,2218000.00
2014-05-23 00:00,185.84,186.14,185.31,151.45,2562900.00
2014-05-27 00:00,184.80,185.65,183.93,150.51,4793800.00
2014-05-28 00:00,184.48,184.88,182.94,149.12,3721600.00
2014-05-29 00:00,183.64,183.78,182.33,149.68,2759900.00
2014-05-30 00:00,183.38,184.57,182.49,150.16,4620500.00
2014-06-02 00:00,184.76,186.28,184.67,151.25,3200500.00
2014-06-03 00:00,185.55,185.76,184.12,150.17,2517100.00
2014-06-04 00:00,184.71,185.45,184.20,150.29,2376800.00
2014-06-05 00:00,184.66,186.09,183.92,151.48,2852200.00
2014-06-06 00:00,186.47,187.65,185.90,151.80,3296700.00
2014-06-09 00:00,186.22,187.64,185.96,151.68,2728400.00
2014-06-10 00:00,186.20,186.22,183.82,150.11,4154900.00
2014-06-11 00:00,183.61,184.20,182.01,148.45,4061700.00
2014-06-12 00:00,182.48,182.55,180.91,147.61,4425300.00
2014-06-13 00:00,182.00,183.00,181.52,148.70,2773600.00
2014-06-16 00:00,182.40,182.71,181.24,148.53,3556200.00
2014-06-17 00:00,181.90,182.81,181.56,148.45,2460900.00
2014-06-18 00:00,182.04,183.61,181.79,149.55,3931800.00
2014-06-19 00:00,184.12,184.47,182.36,148.91,3551100.00
2014-06-20 00:00,182.59,182.67,181.40,147.88,10686800.00
2014-06-23 00:00,181.92,182.25,181.00,148.36,3231700.00
2014-06-24 00:00,181.50,183.00,180.65,147.33,3875400.00
2014-06-25 00:00,180.25,180.97,180.06,147.20,2762800.00
2014-06-26 00:00,180.87,181.37,179.27,146.91,3258500.00
2014-06-27 00:00,179.77,182.46,179.66,148.01,4575500.00
2014-06-30 00:00,181.33,181.93,180.26,147.65,4223800.00
2014-07-01 00:00,181.70,187.27,181.70,151.79,6643100.00
2014-07-02 00:00,186.34,188.99,186.17,153.45,5093000.00
2014-07-03 00:00,188.39,188.81,187.35,153.56,2422400.00
2014-07-07 00:00,187.61,188.27,187.44,153.16,2958700.00
2014-07-08 00:00,187.65,188.08,186.37,152.49,3135100.00
2014-07-09 00:00,187.68,188.90,186.89,153.47,3309600.00
2014-07-10 00:00,186.44,188.05,186.21,152.89,3177800.00
2014-07-11 00:00,187.73,188.35,186.71,153.13,2402500.00
2014-07-14 00:00,188.55,190.44,188.53,154.64,4501100.00
2014-07-15 00:00,189.54,190.08,188.21,153.53,4864700.00
2014-07-16 00:00,192.24,193.36,190.76,156.68,7812600.00
2014-07-17 00:00,192.36,195.95,192.00,156.79,8872300.00
2014-07-18 00:00,191.96,193.44,190.00,156.79,8166400.00
2014-07-21 00:00,191.30,191.70,189.25,155.45,4154400.00
2014-07-22 00:00,191.59,194.72,191.56,158.09,4853000.00
2014-07-23 00:00,194.11,194.90,193.57,157.72,3584200.00
2014-07-24 00:00,193.95,195.62,193.75,159.03,3612700.00
2014-07-25 00:00,195.30,195.90,193.79,158.34,3376400.00
2014-07-28 00:00,194.30,196.40,193.65,159.47,3242400.00
2014-07-29 00:00,195.30,195.89,194.54,158.48,3264100.00
2014-07-30 00:00,195.20,195.99,192.90,158.02,3943800.00
2014-07-31 00:00,192.84,194.29,191.54,156.12,4207500.00
