datetime,open,high,low,close,volume
2014-05-19 00:00,43.73,43.91,43.53,38.59,1974000.00
2014-05-20 00:00,43.89,43.97,43.24,38.18,1454100.00
2014-05-21 00:00,43.54,43.65,43.28,38.38,1036000.00
2014-05-22 00:00,43.60,43.62,43.31,38.23,1661800.00
2014-05-23 00:00,43.57,43.64,43.26,38.13,1719800.00
2014-05-27 00:00,43.41,43.73,43.25,38.45,1891800.00
2014-05-28 00:00,43.90,44.48,43.81,38.91,2305900.00
2014-05-29 00:00,44.30,44.39,44.10,39.00,1475300.00
2014-05-30 00:00,44.35,44.72,44.30,39.29,2031000.00
2014-06-02 00:00,44.69,44.84,44.55,39.40,1497200.00
2014-06-03 00:00,44.64,44.71,44.34,39.28,1778800.00
2014-06-04 00:00,44.20,44.44,44.09,39.19,2571700.00
2014-06-05 00:00,44.29,44.29,43.99,39.13,1608000.00
2014-06-06 00:00,44.21,44.30,44.11,39.25,1819300.00
2014-06-09 00:00,44.10,44.58,44.10,39.48,2508900.00
2014-06-10 00:00,44.47,44.87,44.47,39.50,1258100.00
2014-06-11 00:00,44.41,44.42,44.08,39.09,1444900.00
2014-06-12 00:00,44.05,44.15,43.74,38.92,1930800.00
2014-06-13 00:00,43.92,44.28,43.83,39.01,1212600.00
2014-06-16 00:00,43.97,44.25,43.90,39.01,1066700.00
2014-06-17 00:00,43.88,44.42,43.80,39.25,1239500.00
2014-06-18 00:00,44.26,44.43,44.02,39.28,1438100.00
2014-06-19 00:00,44.31,44.48,44.21,39.34,1453600.00
2014-06-20 00:00,44.47,44.69,44.41,39.57,2224200.00
2014-06-23 00:00,44.69,44.85,44.20,39.36,1240900.00
2014-06-24 00:00,44.31,44.50,44.24,39.34,1023700.00
2014-06-25 00:00,44.30,44.50,44.18,39.42,990100.00
2014-06-26 00:00,44.43,44.57,44.31,39.40,961000.00
2014-06-27 00:00,44.32,44.89,44.32,39.76,2025300.00
2014-06-30 00:00,44.82,44.83,44.52,39.66,1283100.00
2014-07-01 00:00,44.75,44.97,44.56,39.75,1021300.00
2014-07-02 00:00,44.83,44.90,44.37,39.43,926100.00
2014-07-03 00:00,44.52,44.71,44.45,39.64,662500.00
2014-07-07 00:00,44.56,44.70,44.34,39.49,1125200.00
2014-07-08 00:00,44.46,44.70,44.39,39.55,1391300.00
2014-07-09 00:00,44.60,44.69,44.07,39.23,1809000.00
2014-07-10 00:00,44.00,44.30,43.83,39.17,1064200.00
2014-07-11 00:00,44.17,44.35,44.02,39.32,1252300.00
2014-07-14 00:00,44.49,44.49,44.26,39.37,1447100.00
2014-07-15 00:00,44.36,44.62,44.18,39.47,1579200.00
2014-07-16 00:00,44.55,44.69,44.39,39.59,930300.00
2014-07-17 00:00,44.45,44.58,44.07,39.08,1083200.00
2014-07-18 00:00,44.23,44.50,44.00,39.40,834300.00
2014-07-21 00:00,44.37,44.58,44.05,39.44,1232700.00
2014-07-22 00:00,44.55,44.66,44.35,39.47,1151600.00
2014-07-23 00:00,44.51,44.57,44.28,39.26,794500.00
2014-07-24 00:00,44.33,44.36,44.12,39.29,1221700.00
2014-07-25 00:00,44.25,44.58,44.05,39.10,1170700.00
2014-07-28 00:00,44.00,44.17,43.49,38.92,1506300.00
2014-07-29 00:00,44.13,45.67,44.13,40.42,7869600.00
2014-07-30 00:00,45.69,45.69,45.11,40.26,2174800.00
2014-07-31 00:00,45.23,45.35,44.89,39.80,2170800.00
2014-08-01 00:00,44.72,44.84,44.29,39.38,1800800.00
2014-08-04 00:00,44.40,44.68,44.23,39.50,1872000.00
2014-08-05 00:00,44.53,44.82,44.33,39.46,2882300.00
2014-08-06 00:00,44.29,44.51,44.12,39.22,1620500.00
2014-08-07 00:00,44.40,44.55,43.97,39.06,1716800.00
2014-08-08 00:00,44.11,45.23,44.02,40.06,1666800.00
2014-08-11 00:00,45.17,45.59,45.04,40.15,1514800.00
2014-08-12 00:00,45.24,45.53,45.23,40.33,1531200.00
2014-08-13 00:00,45.65,45.96,45.58,40.52,1359100.00
2014-08-14 00:00,45.68,45.89,45.61,40.66,852200.00
2014-08-15 00:00,45.90,46.07,45.51,40.63,1591500.00
2014-08-18 00:00,45.99,46.15,45.87,40.87,1365000.00
2014-08-19 00:00,46.18,46.43,46.09,41.08,947100.00
2014-08-20 00:00,46.30,46.70,46.21,41.39,1376600.00
2014-08-21 00:00,46.64,46.92,46.58,41.41,1324400.00
2014-08-22 00:00,46.70,46.80,46.39,41.17,1146500.00
2014-08-25 00:00,46.46,46.69,46.39,41.22,1352100.00
2014-08-26 00:00,46.53,46.74,46.49,41.29,978000.00
2014-08-27 00:00,46.85,47.35,46.81,41.64,2361900.00
2014-08-28 00:00,46.79,46.98,46.68,41.52,1321800.00
