datetime,open,high,low,close,volume
2014-05-19 00:00,57.68,58.24,57.59,53.01,2085500.00
2014-05-20 00:00,57.98,58.37,57.83,52.91,2255700.00
2014-05-21 00:00,58.33,58.69,58.21,53.22,1520400.00
2014-05-22 00:00,58.40,58.52,58.26,53.15,1798000.00
2014-05-23 00:00,58.33,58.60,58.18,53.18,1418700.00
2014-05-27 00:00,58.44,58.67,58.41,53.25,1575600.00
2014-05-28 00:00,58.22,58.41,58.07,53.25,1738900.00
2014-05-29 00:00,58.26,58.38,58.04,53.36,1240200.00
2014-05-30 00:00,58.26,58.54,58.09,53.33,3304000.00
2014-06-02 00:00,58.47,58.88,58.47,53.70,1585900.00
2014-06-03 00:00,58.43,58.65,58.28,53.62,1767100.00
2014-06-04 00:00,58.34,58.76,58.34,53.65,1678600.00
2014-06-05 00:00,58.60,59.18,58.60,54.10,2443700.00
2014-06-06 00:00,59.21,59.68,59.10,54.30,1458400.00
2014-06-09 00:00,59.19,59.36,59.05,54.15,1516700.00
2014-06-10 00:00,59.07,59.40,59.07,54.17,1857500.00
2014-06-11 00:00,59.23,59.44,58.81,54.08,1597600.00
2014-06-12 00:00,59.14,59.26,58.58,53.74,2087700.00
2014-06-13 00:00,58.87,59.07,58.71,54.01,1700100.00
2014-06-16 00:00,58.93,59.02,58.59,53.83,1672400.00
2014-06-17 00:00,58.75,59.29,58.58,54.19,1919500.00
2014-06-18 00:00,59.10,59.46,58.89,54.15,2970600.00
2014-06-19 00:00,59.03,59.04,58.48,53.84,3662800.00
2014-06-20 00:00,58.90,58.96,58.52,53.84,5046800.00
2014-06-23 00:00,58.89,59.50,58.89,54.19,2701500.00
2014-06-24 00:00,58.82,59.29,58.77,53.93,1959500.00
2014-06-25 00:00,58.84,58.99,58.67,53.74,1903800.00
2014-06-26 00:00,58.73,58.81,58.41,53.59,1734400.00
2014-06-27 00:00,58.59,58.76,58.44,53.72,2193600.00
2014-06-30 00:00,58.59,59.18,58.52,53.75,1800700.00
2014-07-01 00:00,58.93,59.29,58.92,54.11,1789600.00
2014-07-02 00:00,59.08,59.49,58.89,54.00,1590200.00
2014-07-03 00:00,59.22,59.40,58.93,53.97,1530200.00
2014-07-07 00:00,58.72,58.81,58.40,53.57,2763600.00
2014-07-08 00:00,58.48,58.72,58.38,53.53,2882000.00
2014-07-09 00:00,58.38,58.70,58.18,53.53,2808700.00
2014-07-10 00:00,58.07,58.29,57.69,53.15,2701900.00
2014-07-11 00:00,57.94,58.25,57.76,53.27,1422800.00
2014-07-14 00:00,58.50,58.68,58.09,53.34,2224600.00
2014-07-15 00:00,58.46,58.65,58.31,53.51,2049100.00
2014-07-16 00:00,58.56,58.67,58.11,53.23,1901700.00
2014-07-17 00:00,58.03,58.60,57.81,52.92,1970400.00
2014-07-18 00:00,57.86,58.10,57.52,53.14,2016100.00
2014-07-21 00:00,57.83,58.13,57.57,53.10,1493900.00
2014-07-22 00:00,57.80,58.18,57.65,53.17,1881900.00
2014-07-23 00:00,58.13,58.49,58.12,53.39,1260500.00
2014-07-24 00:00,58.25,58.57,58.13,53.54,1138100.00
2014-07-25 00:00,58.25,58.34,57.88,53.03,1193000.00
2014-07-28 00:00,57.92,57.96,57.36,53.03,2130600.00
2014-07-29 00:00,57.23,57.79,57.03,52.22,3314600.00
2014-07-30 00:00,57.10,57.18,56.63,52.07,3104200.00
2014-07-31 00:00,58.19,59.89,57.20,53.50,6258600.00
2014-08-01 00:00,58.50,58.73,57.75,53.22,3260300.00
2014-08-04 00:00,58.35,59.00,58.12,53.97,5669000.00
2014-08-05 00:00,58.92,59.28,58.73,53.87,3138900.00
2014-08-06 00:00,58.72,59.59,58.72,54.53,2474000.00
2014-08-07 00:00,59.71,59.97,59.13,54.29,3130400.00
2014-08-08 00:00,59.55,59.70,58.99,54.62,2628400.00
2014-08-11 00:00,59.81,59.87,59.40,54.51,2272600.00
2014-08-12 00:00,59.60,60.19,59.58,55.05,3453200.00
2014-08-13 00:00,60.25,60.47,60.03,55.02,2574500.00
2014-08-14 00:00,60.19,60.79,60.19,55.63,2512900.00
2014-08-15 00:00,60.95,61.12,60.38,55.55,2418600.00
2014-08-18 00:00,60.97,61.30,60.89,56.09,2058300.00
2014-08-19 00:00,61.22,61.29,61.05,55.92,1624900.00
2014-08-20 00:00,61.12,61.44,60.91,56.20,1449600.00
2014-08-21 00:00,61.40,61.56,61.10,56.30,2367600.00
2014-08-22 00:00,61.27,61.47,61.09,56.03,1978400.00
2014-08-25 00:00,61.52,62.01,61.38,56.67,1893800.00
2014-08-26 00:00,61.88,62.09,61.74,56.62,1876400.00
2014-08-27 00:00,61.60,61.68,61.42,56.57,1666500.00
2014-08-28 00:00,61.33,61.54,61.13,56.22,1847100.00
2014-08-29 00:00,61.26,61.50,61.06,56.54,1934700.00
2014-09-02 00:00,61.73,61.97,61.52,56.85,1827100.00
2014-09-03 00:00,62.09,62.09,61.61,56.68,1479400.00
2014-09-04 00:00,61.67,61.87,61.32,56.43,1563800.00
2014-09-05 00:00,61.39,61.47,61.10,56.41,1871800.00
2014-09-08 00:00,61.84,61.84,61.20,56.45,1203700.00
2014-09-09 00:00,61.29,61.36,60.73,55.94,1757600.00
2014-09-10 00:00,61.06,61.15,60.79,55.99,1475800.00
2014-09-11 00:00,60.80,61.24,60.78,56.28,1764800.00
2014-09-12 00:00,61.08,61.27,60.76,56.09,2215700.00
2014-09-15 00:00,61.15,61.87,61.09,56.66,2063000.00
2014-09-16 00:00,61.35,61.86,61.29,56.74,1617000.00
2014-09-17 00:00,61.73,62.00,61.58,56.78,1638900.00
2014-09-18 00:00,61.90,62.41,61.79,57.30,1881200.00
2014-09-19 00:00,62.55,62.59,62.02,57.19,2756500.00
2014-09-22 00:00,61.94,62.02,61.74,56.86,1740400.00
2014-09-23 00:00,61.68,61.77,61.13,56.37,3786200.00
2014-09-24 00:00,61.28,61.86,61.19,56.71,1370500.00
2014-09-25 00:00,61.47,61.58,61.02,56.17,2005900.00
2014-09-26 00:00,61.10,61.63,61.02,56.46,1279300.00
2014-09-29 00:00,61.03,61.54,60.87,56.35,1279200.00
2014-09-30 00:00,61.12,61.61,61.04,56.43,2256900.00
2014-10-01 00:00,61.33,61.61,60.66,55.91,2238400.00
2014-10-02 00:00,60.92,61.43,60.74,56.22,1961700.00
2014-10-03 00:00,61.69,62.16,61.68,56.76,2737700.00
2014-10-06 00:00,62.05,62.23,61.50,56.66,1549900.00
2014-10-07 00:00,61.39,61.67,60.88,55.99,1756700.00
2014-10-08 00:00,60.92,61.70,60.85,56.68,2260600.00
2014-10-09 00:00,61.55,61.86,61.00,56.10,2819200.00
2014-10-10 00:00,60.95,61.86,60.95,56.23,2029200.00
2014-10-13 00:00,61.30,61.79,61.05,56.14,2520200.00
2014-10-14 00:00,61.46,62.04,61.25,56.66,2896400.00
2014-10-15 00:00,61.30,61.43,59.73,55.69,3434700.00
2014-10-16 00:00,59.76,60.33,59.28,55.04,3694000.00
2014-10-17 00:00,60.27,60.81,59.69,55.76,2708400.00
2014-10-20 00:00,60.46,60.95,60.31,55.95,1837700.00
2014-10-21 00:00,61.10,62.22,60.92,57.03,3165000.00
2014-10-22 00:00,62.00,62.40,61.78,56.83,2702600.00
2014-10-23 00:00,62.40,62.42,61.88,57.01,2454700.00
2014-10-24 00:00,61.72,62.63,61.72,57.53,2015400.00
2014-10-27 00:00,62.71,63.22,62.57,58.05,3801800.00
2014-10-28 00:00,63.40,63.70,63.22,58.14,3401800.00
2014-10-29 00:00,63.28,63.46,62.64,57.91,2563200.00
2014-10-30 00:00,63.60,64.13,63.42,58.76,2503900.00
2014-10-31 00:00,64.15,65.00,64.15,59.63,3055400.00
2014-11-03 00:00,64.50,65.00,64.50,59.51,2207400.00
2014-11-04 00:00,64.90,65.15,64.58,59.66,2210800.00
2014-11-05 00:00,65.48,65.75,65.14,60.45,2520800.00
2014-11-06 00:00,65.69,66.24,65.60,60.80,2538900.00
2014-11-07 00:00,66.11,66.41,65.91,60.91,2125000.00
2014-11-10 00:00,66.75,66.88,66.47,61.38,2025300.00
2014-11-11 00:00,66.71,66.97,66.55,61.26,2059200.00
2014-11-12 00:00,66.44,67.21,66.42,61.76,1991200.00
2014-11-13 00:00,67.17,67.32,66.71,61.53,1962900.00
2014-11-14 00:00,67.01,67.01,66.43,61.22,1559600.00
2014-11-17 00:00,66.11,66.74,66.11,61.29,1172100.00
2014-11-18 00:00,66.88,67.15,66.59,61.41,1802600.00
2014-11-19 00:00,66.99,67.40,66.68,61.94,1877600.00
2014-11-20 00:00,66.94,67.48,66.88,61.87,1635500.00
2014-11-21 00:00,67.89,67.91,67.26,61.97,2686500.00
2014-11-24 00:00,67.65,68.09,67.61,62.45,1592500.00
2014-11-25 00:00,67.61,67.91,67.36,62.39,1593400.00
2014-11-26 00:00,67.66,67.75,67.41,62.34,1494500.00
2014-11-28 00:00,67.70,68.47,67.70,62.92,1097100.00
2014-12-01 00:00,68.07,68.08,67.61,62.42,1925300.00
2014-12-02 00:00,67.51,68.14,67.51,62.88,1902900.00
2014-12-03 00:00,68.19,68.43,67.70,62.85,2425500.00
2014-12-04 00:00,68.12,68.66,68.06,63.14,2551100.00
2014-12-05 00:00,68.46,68.98,68.40,63.41,2185000.00
2014-12-08 00:00,68.77,69.41,68.61,63.83,2547500.00
2014-12-09 00:00,68.66,68.87,68.41,63.55,2345500.00
2014-12-10 00:00,68.79,69.50,68.55,63.29,3028700.00
2014-12-11 00:00,68.59,69.66,68.33,63.76,3088800.00
2014-12-12 00:00,68.27,68.92,67.38,62.25,2944600.00
2014-12-15 00:00,67.71,68.30,67.09,62.20,2789500.00
2014-12-16 00:00,67.25,68.42,66.81,62.05,2493100.00
2014-12-17 00:00,67.30,68.61,67.26,62.98,2739000.00
2014-12-18 00:00,69.17,69.79,68.84,64.43,2979900.00
2014-12-19 00:00,69.90,70.14,69.51,64.53,4940000.00
2014-12-22 00:00,70.05,70.60,69.87,65.03,1933200.00
2014-12-23 00:00,70.49,71.14,70.44,65.32,1479000.00
2014-12-24 00:00,70.93,71.00,70.64,65.27,567800.00
2014-12-26 00:00,70.81,71.25,70.74,65.49,909600.00
2014-12-29 00:00,70.93,71.53,70.76,65.55,1186200.00
